word, tf, idf
these simple, 1, 1
simple activities, 1, 1
activities may, 1, 1
may look, 4, 2
look and, 2, 2
feel very, 1, 1
very simple, 1, 1
simple to, 1, 1
us however, 1, 1
can pose, 1, 1
pose a, 1, 1
big challenge, 1, 1
10 years, 1, 1
years to, 1, 1
to an, 1, 1
an adult, 1, 1
adult these, 1, 1
simple jobs, 1, 1
jobs may, 1, 1
look monotonous, 1, 1
monotonous and, 1, 1
regular however, 1, 1
these perceived, 1, 1
perceived simple, 1, 1
simple tasks, 1, 1
look humungous, 1, 1
humungous to, 1, 1
most children, 1, 1
children there, 1, 1
many skills, 1, 1
and techniques, 1, 1
techniques that, 2, 2
children mist, 1, 1
mist learn, 1, 1
master before, 1, 1
before they, 1, 1
they leave, 1, 1
leave home, 1, 1
home for, 1, 1
their higher, 1, 1
higher studies, 1, 1
studies acquiring, 1, 1
acquiring independence, 1, 1
age will, 2, 2
help your, 4, 1
children build, 1, 1
build confidence, 1, 1
self-esteem young, 1, 1
young children, 1, 1
and toddlers, 1, 1
toddlers often, 1, 1
often like, 1, 1
do very, 1, 1
very meaningful, 1, 1
meaningful and, 1, 1
understandable “adult-type”, 1, 1
“adult-type” tasks, 1, 1
tasks many, 1, 1
many times, 1, 1
times they, 1, 1
are too, 2, 2
too enthusiastic, 1, 1
enthusiastic about, 1, 1
about doing, 1, 1
own what, 1, 1
what they, 1, 1
they lack, 1, 1
lack are, 1, 1
the techniques, 1, 1
techniques or, 1, 1
methods to, 1, 1
perform these, 1, 1
tasks to, 1, 1
to help, 1, 1
children succeed, 1, 1
learning independence, 3, 1
a congenial, 1, 1
congenial physical, 1, 1
physical environment, 1, 1
environment to, 1, 1
to assist, 3, 2
assist them, 1, 1
them become, 2, 1
become more, 3, 2
independent to, 1, 1
to set, 1, 1
up an, 2, 2
an atmosphere, 1, 1
atmosphere for, 1, 1
for doing, 1, 1
doing work, 1, 1
own you, 1, 1
may wish, 3, 1
provide easy, 1, 1
easy climb, 1, 1
climb and, 1, 1
and sit, 1, 1
sit chairs, 1, 1
chairs your, 1, 1
children should, 4, 1
and out, 2, 1
the chair, 1, 1
chair independently, 1, 1
independently easily, 1, 1
easily climbable, 1, 1
climbable stools, 1, 1
stools near, 1, 1
near sinks, 1, 1
sinks and, 1, 1
and wash, 1, 1
wash places, 1, 1
places so, 1, 1
that children, 1, 1
easily wash, 1, 1
wash their, 1, 1
hands before, 1, 1
before and, 1, 1
and after, 1, 1
after eating, 1, 1
eating an, 1, 1
an easily, 1, 1
easily reachable, 1, 1
reachable waste, 1, 1
waste tub, 1, 1
tub where, 1, 1
where children, 3, 2
can deposit, 1, 1
deposit refuse, 1, 1
refuse and, 1, 1
and wastage, 1, 1
wastage after, 1, 1
after snack, 1, 1
snack and, 1, 1
and dinner, 1, 1
dinner time, 1, 1
time cleaning, 1, 1
cleaning towels, 1, 1
towels and, 1, 1
and sponges, 1, 1
sponges that, 1, 1
children clean, 1, 1
clean up, 1, 1
up what, 1, 1
what you, 1, 1
do to, 2, 2
children become, 2, 1
become independent, 1, 1
independent providing, 1, 1
providing ample, 1, 1
ample opportunities, 1, 1
opportunities provide, 1, 1
provide plenty, 1, 1
of opportunities, 1, 1
learn independent, 1, 1
skills your, 1, 1
your children, 3, 1
should understand, 1, 1
that learning, 2, 1
become efficient, 1, 1
efficient and, 1, 1
and enabled, 1, 1
enabled in, 1, 1
their classroom, 1, 1
classroom and, 2, 1
it as, 2, 2
a parent, 1, 1
parent you, 1, 1
to cajole, 1, 1
cajole your, 1, 1
do work, 2, 1
help when, 1, 1
when your, 2, 1
children understand, 1, 1
that doing, 1, 1
doing small, 1, 1
small tasks, 3, 1
tasks with, 1, 1
own initiatives, 1, 1
initiatives is, 1, 1
them they, 3, 2
will try, 5, 2
on small, 1, 1
are simple, 1, 1
simple and, 1, 1
and straightforward, 1, 1
straightforward encourage, 1, 1
encourage independence, 1, 1
independence as, 1, 1
as far, 2, 2
far as, 2, 2
possible give, 1, 1
give limited, 1, 1
limited choices, 2, 1
choices for, 1, 1
have limited, 1, 1
choices in, 1, 1
achieve excellence, 1, 1
excellence in, 1, 1
perform ensure, 1, 1
ensure that, 1, 1
you respect, 1, 1
respect your, 1, 1
your children’s, 1, 1
children’s preferences, 1, 1
preferences example, 1, 1
example let, 1, 1
let us, 1, 1
us say, 1, 1
are giving, 1, 1
giving drinking, 1, 1
drinking chocolate, 1, 1
chocolate to, 1, 1
children you, 1, 1
you may, 3, 1
may now, 1, 1
now give, 1, 1
give just, 1, 1
just two, 1, 1
two options, 1, 1
options for, 1, 1
them ask, 1, 1
ask this, 1, 1
this simple, 2, 1
simple question, 2, 1
question –, 2, 1
– “do, 1, 1
“do you, 1, 1
need that, 1, 1
that orange, 1, 1
orange cup, 1, 1
cup or, 1, 1
the blue, 1, 1
blue cup, 1, 1
cup ”, 1, 1
” alternatively, 1, 1
alternatively your, 1, 1
children want, 1, 1
their piano, 1, 1
piano class, 1, 1
class you, 1, 1
may ask, 1, 1
ask your, 2, 1
children this, 1, 1
– “the, 1, 1
“the red, 1, 1
red dress, 1, 1
dress is, 1, 1
that side, 1, 1
side drawer, 1, 1
drawer and, 1, 1
the grey, 1, 1
grey one, 1, 1
the cupboard, 1, 1
cupboard pick, 1, 1
pick the, 1, 1
one that, 3, 3
you like”, 1, 1
like” here, 1, 1
here your, 1, 1
to assess, 3, 2
assess the, 3, 2
the merit, 1, 1
merit of, 1, 1
your question, 1, 1
question and, 1, 1
decide on, 1, 1
their answers, 1, 1
answers after, 1, 1
after thinking, 1, 1
thinking over, 1, 1
over it, 1, 1
for some, 2, 2
some time, 1, 1
time show, 1, 1
show flexibility, 1, 1
flexibility towards, 1, 1
towards your, 1, 1
children becoming, 1, 1
becoming independent, 1, 1
independent takes, 1, 1
takes lot, 1, 1
time respect, 1, 1
respect your, 1, 1
your child’s, 1, 1
child’s natural, 1, 1
natural limitations, 1, 1
limitations never, 1, 1
never ever, 1, 1
ever pressurize, 1, 1
pressurize your, 1, 1
beyond certain, 1, 1
certain limits, 1, 1
limits make, 1, 1
make sure, 2, 1
you integrate, 1, 1
integrate the, 2, 2
the training, 2, 2
training within, 1, 1
the ambit, 1, 1
ambit of, 1, 1
your work, 1, 1
work use, 1, 1
use the, 1, 1
available opportunities, 1, 1
opportunities to, 1, 1
children independence, 1, 1
skills involve, 1, 1
involve your, 1, 1
making plans, 1, 1
plans you, 1, 1
you can, 1, 1
can ask, 2, 2
to suggest, 2, 2
suggest you, 1, 1
you ideas, 1, 1
ideas to, 1, 1
help make, 1, 1
learning program, 1, 1
program a, 1, 1
success children, 1, 1
children can, 1, 1
can give, 1, 1
give wonderful, 1, 1
wonderful ideas, 1, 1
ideas use, 1, 1
use their, 1, 1
them succeed, 1, 1
skills explain, 1, 1
explain what, 1, 1
what independence, 1, 1
is you, 1, 1
the benefits, 2, 2
benefits and, 1, 1
and advantages, 1, 1
of mastering, 1, 1
mastering independence, 1, 1
skills tell, 1, 1
tell them, 2, 1
how learning, 1, 1
learning such, 1, 1
such skills, 1, 1
in classroom, 1, 1
other places, 1, 1
places let, 1, 1
let children, 1, 1
own some, 1, 1
some children, 2, 2
do small, 1, 1
tasks on, 1, 1
own for, 1, 1
example children, 1, 1
children love, 1, 1
shirts or, 1, 1
or tie, 1, 1
tie shoelaces, 1, 1
shoelaces most, 1, 1
most children, 2, 1
fail in, 2, 1
their first, 3, 2
first few, 1, 1
few attempts, 1, 1
attempts because, 1, 1
natural children, 1, 1
may not, 2, 2
not develop, 1, 1
necessary muscle-eye-bone, 1, 1
muscle-eye-bone coordination, 1, 1
coordination when, 1, 1
are young, 1, 1
young let, 1, 1
let them, 1, 1
them try, 1, 1
do their, 1, 1
their tasks, 1, 1
tasks if, 1, 1
they fail, 1, 1
fail you, 1, 1
but with, 2, 2
with solutions, 1, 1
problems tell, 1, 1
can button, 1, 1
button up, 1, 1
shirts and, 1, 1
and demonstrate, 1, 1
demonstrate the, 1, 1
the act, 2, 2
act by, 2, 2
by standing, 1, 1
standing in, 1, 1
them be, 1, 1
be affirmative, 1, 1
affirmative and, 1, 1
and reinforce, 1, 1
reinforce positive, 2, 1
positive assertions, 1, 1
assertions always, 1, 1
always reinforce, 1, 1
positive reinforcement, 1, 1
reinforcement and, 1, 1
negative ones, 1, 1
ones be, 1, 1
be positive, 1, 1
positive with, 1, 1
become positive, 1, 1
well if, 1, 1
do any, 1, 1
any task, 1, 1
task with, 2, 1
with success, 1, 1
success compliment, 1, 1
compliment them, 1, 1
them with, 1, 1
your heart, 1, 1
heart there, 1, 1
of independent, 1, 1
children must, 2, 1
master to, 1, 1
become successful, 1, 1
life here, 1, 1
them note, 1, 1
note the, 1, 1
important skill, 2, 2
skill that, 1, 1
learn is, 1, 1
that mastering, 1, 1
mastering independent, 1, 1
them achieve, 1, 1
achieve critical, 1, 1
critical goals, 1, 1
goals 1, 1, 1
1 encourage, 1, 1
encourage your, 1, 1
ask questions, 1, 1
questions and, 2, 2
and find, 1, 1
find answers, 1, 1
answers with, 1, 1
efforts 2, 1, 1
2 make, 1, 1
questions should, 1, 1
should always, 1, 1
always have, 1, 1
a “why”, 1, 1
“why” and, 1, 1
and “what, 1, 1
“what happens, 1, 1
happens if”, 1, 1
if” component, 1, 1
component attached, 1, 1
them 3, 1, 1
3 your, 1, 1
should find, 1, 1
find their, 1, 1
own solutions, 1, 1
solutions or, 1, 1
or answers, 1, 1
answers to, 3, 3
their problems, 1, 1
problems buttoning, 1, 1
buttoning a, 1, 1
a shirt, 1, 1
shirt is, 1, 1
one classic, 1, 1
classic example, 1, 1
example most, 1, 1
children often, 1, 1
often fail, 1, 1
first attempt, 2, 2
attempt however, 1, 1
will master, 1, 1
master the, 1, 1
the task, 1, 1
with continuous, 1, 1
continuous repetitions, 1, 1
repetitions 2, 1, 1
2 teach, 1, 1
teach your, 1, 1
children experimentation, 1, 1
experimentation your, 1, 1
to experiment, 1, 1
experiment on, 1, 1
on simple, 1, 1
simple challenges, 1, 1
and tasks, 1, 1
tasks till, 1, 1
till they, 1, 1
a valid, 1, 1
valid solution, 1, 1
solution please, 1, 1
please remember, 1, 1
remember that, 1, 1
learning independent, 1, 1
skills relates, 1, 1
relates very, 1, 1
closely with, 1, 1
with performing, 1, 1
performing most, 1, 1
common daily, 1, 1
daily tasks, 1, 1
tasks children, 1, 1
children who, 1, 1
who develop, 1, 1
develop critical, 1, 1
critical independent, 1, 1
‘five, 1, 1
late, 1, 1
specialization, 1, 1
sports’, 3, 2
alpine, 2, 1
skiers, 2, 1
eight, 1, 1
unsuitable, 1, 1
interrogation, 1, 1
minimal, 3, 3
spite, 1, 1
powered, 1, 1
lacks, 2, 2
creditability, 1, 1
balyi’s, 2, 1
modification, 2, 2
fa, 2, 1
kfa, 1, 1
identically, 1, 1
copy, 2, 2
partial, 2, 2
overlapping, 2, 2
retirement/, 1, 1
retraining, 1, 1
transition, 1, 1
hence, 2, 1
participation, 2, 2
collect, 2, 2
youth-set, 1, 1
ltad, 4, 1
biased, 1, 1
rule, 4, 3
criticize, 1, 1
experiments, 1, 1
budget, 2, 2
restraints, 1, 1
investigations, 1, 1
put-to-practice, 1, 1
relevance, 1, 1
kfa’s, 1, 1
unreliable, 1, 1
the creation, 1, 1
creation of, 2, 2
the ‘five, 1, 1
‘five stage, 1, 1
stage model, 1, 1
of late, 1, 1
late specialization, 1, 1
specialization in, 1, 1
in sports’, 1, 1
sports’ was, 1, 1
was originally, 1, 1
originally directed, 1, 1
directed at, 1, 1
at producing, 1, 1
producing high, 1, 1
high performance, 1, 1
performance alpine, 1, 1
alpine skiers, 2, 1
skiers over, 1, 1
a eight, 1, 1
eight year, 1, 1
year cycle, 1, 1
cycle and, 1, 1
hence a, 1, 1
a direct, 1, 1
direct use, 1, 1
such development, 1, 1
development model, 3, 1
model could, 2, 1
be unsuitable, 1, 1
unsuitable for, 1, 1
for football, 1, 1
football which, 1, 1
which questions, 1, 1
questions its, 1, 1
its validity, 1, 1
validity with, 1, 1
football environment, 1, 1
environment furthermore, 1, 1
a scientific, 3, 2
scientific interrogation, 1, 1
interrogation of, 1, 1
is virtually, 1, 1
virtually impossible, 1, 1
it refers, 1, 1
to minimal, 1, 1
minimal science, 1, 1
and includes, 1, 1
includes no, 1, 1
no research, 1, 1
research data, 1, 1
data this, 1, 1
in spite, 1, 1
spite of, 1, 1
such model, 2, 1
model being, 1, 1
being widely, 1, 1
widely across, 1, 1
across sports, 1, 1
sports governing, 1, 1
bodies as, 1, 1
as guidelines, 1, 1
guidelines and, 1, 1
and powered, 1, 1
powered the, 1, 1
way forward, 1, 1
forward for, 1, 1
for big, 1, 1
big projects, 1, 1
projects within, 1, 1
within sports, 2, 2
sports development, 1, 1
development it, 1, 1
it lacks, 2, 2
lacks creditability, 1, 1
creditability in, 1, 1
scientific point, 1, 1
view however, 1, 1
however with, 1, 1
such wide, 1, 1
wide acceptance, 1, 1
model and, 2, 2
research a, 1, 1
conclusion can, 1, 1
drawn that, 1, 1
with balyi’s, 1, 1
balyi’s change, 1, 1
model in, 2, 1
in 2001, 3, 2
2001 to, 1, 1
to suit, 1, 1
suit different, 1, 1
different sports, 1, 1
the modification, 1, 1
modification made, 1, 1
by the, 1, 1
the fa, 2, 1
fa and, 2, 1
and kfa, 1, 1
kfa the, 1, 1
the respective, 2, 1
respective models, 1, 1
models do, 1, 1
not identically, 1, 1
identically copy, 1, 1
copy but, 1, 1
but partial, 1, 1
partial overlapping, 1, 1
overlapping features, 1, 1
features do, 1, 1
do occur, 1, 1
occur balyi’s, 1, 1
balyi’s model, 1, 1
model although, 1, 1
although aimed, 1, 1
at long, 1, 1
term athlete, 1, 1
athlete development, 2, 1
a final, 1, 1
final stage, 1, 1
stage known, 1, 1
the retirement/, 1, 1
retirement/ retraining, 1, 1
retraining stage, 1, 1
stage but, 1, 1
this feature, 1, 1
feature is, 1, 1
a transition, 1, 1
transition and, 1, 1
the athlete, 1, 1
produce elite, 1, 1
elite athletes, 1, 1
athletes hence, 1, 1
hence there, 1, 1
there could, 1, 1
be questions, 1, 1
questions raised, 1, 1
raised whether, 1, 1
a performance, 1, 1
performance development, 1, 1
model or, 1, 1
or retention, 1, 1
for participation, 2, 2
participation a, 1, 1
a final, 1, 1
final conclusion, 1, 1
conclusion of, 1, 1
any data, 1, 1
collected is, 2, 2
impossible due, 2, 1
constraints as, 1, 1
a third, 1, 1
third year, 1, 1
year student, 1, 1
student with, 1, 1
given time, 1, 1
period to, 1, 1
to collect, 2, 2
collect data, 1, 1
data it, 1, 1
was impossible, 1, 1
to review, 1, 1
review all, 1, 1
all literature, 1, 1
literature available, 1, 1
available on, 1, 1
on youth-set, 1, 1
youth-set up, 1, 1
up of, 1, 1
different countries, 1, 1
countries and, 1, 1
and ltad, 1, 1
ltad models, 1, 1
models hence, 1, 1
hence research, 1, 1
and review, 1, 1
review could, 1, 1
be biased, 1, 1
biased furthermore, 1, 1
furthermore due, 1, 1
of athletes, 1, 1
taking ten, 1, 1
ten years, 1, 1
and 10, 1, 1
000 rule, 1, 1
rule it, 1, 1
to criticize, 1, 1
criticize the, 1, 1
the ltad, 2, 1
ltad development, 1, 1
model through, 1, 1
through extensive, 1, 1
extensive scientific, 1, 1
scientific experiments, 1, 1
experiments that, 1, 1
and budget, 2, 2
budget restraints, 1, 1
restraints further, 1, 1
further investigations, 1, 1
investigations should, 1, 1
to put-to-practice, 1, 1
put-to-practice the, 1, 1
ltad model, 2, 1
model not, 1, 1
just in, 1, 1
in alpine, 1, 1
skiers but, 1, 1
but other, 1, 1
other relevant, 1, 1
relevant sports, 1, 1
sports to, 1, 1
discover the, 2, 2
the relevance, 1, 1
relevance and, 1, 1
and validity, 1, 1
respective sports, 1, 1
sports therefore, 1, 1
therefore without, 1, 1
without such, 1, 1
such tests, 1, 1
tests the, 2, 2
and kfa’s, 1, 1
kfa’s ltad, 1, 1
a unreliable, 1, 1
unreliable source, 1, 1
source to, 1, 1
to base, 1, 1
base youth, 1, 1
youth development, 1, 1
development schemes, 1, 1
schemes on, 1, 1
betting, 8, 3
logos, 1, 1
watched, 1, 1
principle, 1, 1
inundated, 1, 1
promotions, 4, 1
broadcasters, 1, 1
abundance, 4, 2
sponsorship, 2, 1
instigated, 1, 1
plethora, 1, 1
users’, 1, 1
infancy, 1, 1
spectators’, 1, 1
2012a, 1, 1
hing, 3, 1
qualitative, 12, 2
australian, 4, 2
rugby, 1, 1
2015c, 1, 1
investigate, 2, 2
tactics, 4, 2
specifically, 1, 1
gap, 2, 2
casts, 1, 1
eye, 1, 1
premier, 1, 1
league, 1, 1
matches, 1, 1
although legislation, 1, 1
legislation states, 1, 1
that betting, 1, 1
betting logos, 1, 1
logos on, 1, 1
on children’s, 1, 1
children’s merchandise, 1, 1
merchandise and, 1, 1
and gambling, 1, 1
gambling advertisements, 1, 1
advertisements during, 1, 1
during hours, 1, 1
hours commonly, 1, 1
commonly watched, 1, 1
watched by, 1, 1
by youth, 1, 1
as prohibited, 1, 1
prohibited the, 1, 1
third principle, 1, 1
principle has, 1, 1
has somewhat, 1, 1
somewhat been, 1, 1
overlooked the, 1, 1
the identified, 1, 1
identified vulnerable, 1, 1
vulnerable group, 1, 1
adult males, 2, 1
are inundated, 1, 1
inundated by, 1, 1
by advertisements, 1, 1
advertisements and, 2, 2
and promotions, 1, 1
promotions from, 1, 1
from betting, 2, 1
betting companies, 2, 1
companies based, 1, 1
with clubs, 1, 1
clubs and, 1, 1
and broadcasters, 1, 1
broadcasters the, 1, 1
the abundance, 1, 1
abundance of, 1, 1
of previous, 1, 1
previous alcohol, 1, 1
alcohol and, 2, 2
and tobacco, 1, 1
tobacco sport, 1, 1
sport sponsorship, 1, 1
sponsorship and, 1, 1
and advertisements, 1, 1
advertisements has, 1, 1
has instigated, 1, 1
instigated a, 1, 1
a plethora, 1, 1
plethora of, 1, 1
of research, 4, 2
research evaluating, 1, 1
such measures, 1, 1
measures on, 1, 1
on users’, 1, 1
users’ behaviour, 1, 1
behaviour however, 1, 1
phenomenon has, 1, 1
has arisen, 1, 1
arisen in, 2, 2
in recent, 1, 1
recent times, 1, 1
times research, 1, 1
research into, 1, 1
gambling promotions, 1, 1
promotions during, 1, 1
during sporting, 1, 1
events is, 1, 1
is within, 1, 1
within its, 1, 1
its infancy, 1, 1
infancy it, 1, 1
it appears, 1, 1
appears that, 1, 1
only three, 1, 1
three previous, 1, 1
previous studies, 2, 1
studies have, 1, 1
have explored, 1, 1
explored the, 1, 1
impact betting, 1, 1
betting promotions, 2, 1
promotions may, 1, 1
on spectators’, 1, 1
spectators’ behaviour, 1, 1
behaviour by, 1, 1
by thomas, 1, 1
thomas et, 1, 1
al 2012a, 1, 1
2012a hing, 1, 1
hing et, 3, 1
2013 and, 1, 1
and hing, 1, 1
2014 although, 1, 1
these studies, 1, 1
studies also, 1, 1
the qualitative, 1, 1
qualitative intentions, 1, 1
intentions to, 1, 1
understand attitudes, 1, 1
and potential, 1, 1
potential influence, 1, 1
influence they, 1, 1
all been, 1, 1
been focused, 1, 1
on australian, 1, 1
australian demographics, 1, 1
demographics within, 1, 1
sports such, 1, 1
as australian, 1, 1
australian rules, 1, 1
rules football, 1, 1
football and, 1, 1
and rugby, 1, 1
rugby football, 1, 1
football league, 1, 1
league despite, 1, 1
despite previous, 1, 1
studies hing, 1, 1
al 2015c, 1, 1
2015c stress, 1, 1
stress the, 1, 1
further research, 1, 1
research to, 2, 2
to investigate, 2, 2
investigate how, 1, 1
how marketing, 1, 1
marketing tactics, 1, 1
tactics from, 1, 1
companies affects, 1, 1
affects young, 1, 1
males specifically, 1, 1
specifically based, 1, 1
them being, 1, 1
the target, 1, 1
having the, 2, 2
highest rates, 1, 1
of problem, 1, 1
problem gambling, 1, 1
gambling therefore, 1, 1
therefore this, 2, 2
study looks, 1, 1
explore a, 1, 1
a gap, 1, 1
gap in, 1, 1
in research, 1, 1
research that, 1, 1
that casts, 1, 1
casts a, 1, 1
critical eye, 1, 1
eye on, 1, 1
how young, 1, 1
young males, 1, 1
males engage, 1, 1
are influenced, 6, 2
by betting, 1, 1
promotions and, 1, 1
and sponsorship, 1, 1
sponsorship that, 1, 1
are present, 1, 1
present during, 1, 1
during premier, 1, 1
premier league, 1, 1
league matches, 1, 1
teenagers, 44, 3
lately, 1, 1
exact, 1, 1
denied, 3, 1
dislikes, 1, 1
smell, 1, 1
no-one, 1, 1
importantly, 1, 1
injury, 1, 1
68, 1, 1
85, 3, 2
21, 2, 2
millions, 1, 1
seemed, 4, 3
“you, 1, 1
portions, 1, 1
netdoctor, 1, 1
mostly, 1, 1
illnesses, 1, 1
dangerously, 1, 1
relief, 1, 1
consolation, 1, 1
still, 1, 1
reveals, 1, 1
articles, 2, 1
journal, 1, 1
academy, 1, 1
pediatrics, 1, 1
alike, 1, 1
‘smoking, 1, 1
control’, 1, 1
where, 1, 1
journal, 1, 1
cornelia, 1, 1
pechmann, 1, 1
concluded, 5, 2
quantitative, 8, 1
researchers, 6, 1
statistical, 1, 1
package, 1, 1
sciences, 1, 1
spss, 1, 1
summarize, 1, 1
recommendation, 1, 1
destroys, 1, 1
smoker’s, 1, 1
cigarettes, 1, 1
everyone’s, 2, 2
inhale, 1, 1
passive, 1, 1
‘smoking’, 1, 1
reminds, 1, 1
programs, 3, 2
handled, 1, 1
chapter, 4, 1
literature, 1, 1
review, 1, 1
our, 9, 2
aims, 3, 3
search, 6, 3
categorized, 1, 1
undergoing, 1, 1
youth, 1, 1
survey, 1, 1
sociable, 1, 1
“in, 2, 1
crowd”, 1, 1
relieve, 4, 2
activates, 1, 1
sheila, 3, 1
bonas, 3, 1
lecturer, 1, 1
coventry, 1, 1
organization, 3, 2
normally, 2, 2
todd, 2, 1
flemming, 3, 1
familiar, 2, 2
unobjectionable, 1, 1
mid-teenage, 1, 1
teenagers, 3, 2
doubts, 1, 1
self-confidence, 1, 1
hang, 1, 1
kid, 1, 1
siblings, 1, 1
toddy, 2, 1
consciously, 1, 1
unconsciously, 1, 1
flemming’s, 1, 1
pointing, 1, 1
differently, 2, 2
graces, 1, 1
elaborated, 2, 2
adopting, 2, 2
rebellion, 1, 1
fascinating, 1, 1
envelope, 1, 1
boundaries, 1, 1
demanding, 1, 1
warns, 1, 1
rising, 1, 1
biggest, 2, 2
teenager’s, 3, 2
lindsey, 1, 1
samilian, 1, 1
child, 1, 1
blog, 1, 1
extra, 1, 1
author’s, 1, 1
methodology, 2, 1
hidden, 1, 1
advanced, 1, 1
learner’s, 1, 1
dictionary, 1, 1
current, 1, 1
1952, 3, 3
inquiry, 1, 1
knowledge”, 1, 1
analysing, 1, 1
systematically, 1, 1
studying, 3, 2
scientifically, 2, 2
simplest, 1, 1
methodologies, 1, 1
investigating, 1, 1
observed, 3, 3
measure, 3, 2
objectively, 1, 1
repeated, 3, 3
whereas, 1, 1
marshall, 1, 1
rossman, 1, 1
through, 2, 2
dislike, 1, 1
test, 1, 1
concludes, 1, 1
hunches, 1, 1
investigated, 2, 2
quantitative, 3, 1
random, 3, 1
scientist, 1, 1
procedure, 4, 3
confusion, 1, 1
replication, 1, 1
obtained, 3, 1
weakness, 2, 1
time-consuming, 1, 1
inhibits, 1, 1
generalization, 2, 2
topics, 3, 2
postal, 1, 1
questionnaire, 4, 1
surveys, 1, 1
qualitative, 2, 1
approaches, 2, 1
christina, 2, 1
hughes, 3, 2
benoliel, 1, 1
