word, tf, idf
were roaming, 1, 1
roaming everywhere, 1, 1
everywhere but, 1, 1
but josh, 1, 1
josh was, 2, 1
was unaware, 1, 1
unaware of, 1, 1
it josh, 1, 1
josh reckless, 1, 1
reckless cross, 1, 1
road without, 1, 1
without checking, 1, 1
checking to, 1, 1
if any, 1, 1
any vehicles, 1, 1
vehicles were, 1, 1
were coming, 1, 1
coming which, 1, 1
which led, 1, 1
accident a, 1, 1
was honking, 1, 1
honking at, 1, 1
at josh, 1, 1
josh to, 1, 1
catch his, 1, 1
his attention, 1, 1
attention for, 1, 1
the driver, 3, 2
driver was, 1, 1
too fast, 1, 1
fast to, 1, 1
stop the, 1, 1
the driver, 2, 1
driver kept, 1, 1
kept press, 1, 1
press the, 1, 1
horn but, 1, 1
but just, 1, 1
just couldn’t, 1, 1
couldn’t catch, 1, 1
catch josh’s, 1, 1
josh’s attention, 1, 1
and just, 1, 1
that josh, 1, 1
the vehicle, 1, 1
vehicle collided, 1, 1
collided upon, 1, 1
upon the, 1, 1
impact both, 1, 1
both josh’s, 1, 1
josh’s headphone, 1, 1
headphone and, 1, 1
smartphone were, 1, 1
were knocked, 1, 1
knocked out, 1, 1
of josh’s, 1, 1
josh’s hands, 1, 1
hands josh, 1, 1
josh fell, 1, 1
fell unable, 1, 1
to gather, 1, 1
gather strength, 1, 1
strength from, 1, 1
from his, 3, 2
his legs, 1, 1
legs to, 1, 1
support him, 1, 1
he even, 1, 1
even heard, 1, 1
loud “snap”, 1, 1
“snap” from, 1, 1
his right, 1, 1
right leg, 2, 1
leg injured, 1, 1
injured and, 1, 1
and frightened, 1, 1
frightened josh, 1, 1
josh couldn’t, 1, 1
couldn’t move, 1, 1
move all, 1, 1
all he, 1, 1
could do, 1, 1
do was, 1, 1
was lie, 1, 1
lie there, 1, 1
there and, 1, 1
and wait, 1, 1
wait for, 1, 1
ambulance to, 1, 1
come the, 1, 1
driver that, 1, 1
that ran, 1, 1
ran into, 1, 1
into him, 1, 1
him came, 1, 1
and called, 1, 1
called josh’s, 1, 1
josh’s parents, 1, 1
to inform, 1, 1
inform them, 1, 1
them of, 1, 1
tragedy when, 1, 1
came josh, 1, 1
was lifted, 1, 1
lifted into, 1, 1
the singing, 1, 1
singing vehicle, 1, 1
vehicle and, 1, 1
and transported, 1, 1
transported to, 1, 1
hospital where, 1, 1
was meet, 1, 1
meet by, 1, 1
his parents, 2, 1
and checked, 2, 2
checked by, 1, 1
the doctor, 1, 1
doctor as, 1, 1
it turns, 1, 1
turns out, 1, 1
accident had, 1, 1
had broken, 1, 1
broken josh’s, 1, 1
josh’s right, 1, 1
leg making, 1, 1
making him, 1, 1
him unable, 1, 1
walk for, 1, 1
for six, 1, 1
six months, 1, 1
months what’s, 1, 1
worse after, 1, 1
after his, 1, 1
parents understood, 1, 1
understood the, 1, 1
the cause, 1, 1
cause of, 1, 1
accident they, 1, 1
they took, 1, 1
took away, 1, 1
away both, 1, 1
the phone, 2, 1
the headphone, 1, 1
headphone determined, 1, 1
give josh, 1, 1
josh a, 1, 1
lesson josh, 1, 1
learned his, 1, 1
his lesson, 1, 1
lesson alright, 1, 1
alright with, 1, 1
the injuries, 1, 1
injuries and, 1, 1
phone taken, 1, 1
taken away, 1, 1
away there, 1, 1
no way, 1, 1
ever use, 1, 1
use his, 1, 1
his phone, 1, 1
phone while, 1, 1
is walking, 1, 1
walking again, 1, 1
history, 3, 1
anticipating, 1, 1
insist—as, 1, 1
american, 2, 1
educational, 1, 1
do—on, 1, 1
societies, 6, 1
offers, 5, 3
storehouse, 1, 1
understanding, 1, 1
operations, 1, 1
disciplines, 1, 1
reliance, 1, 1
data, 2, 1
needlessly, 1, 1
handicap, 1, 1
evaluate, 1, 1
war, 2, 1
nation, 1, 1
peace—unless, 1, 1
genius, 1, 1
influence, 1, 1
shaping, 1, 1
imperfectly, 1, 1
laboratory, 1, 1
evidence, 1, 1
quest, 1, 1
behaves, 1, 1
societal, 1, 1
settings, 1, 1
fundamentally, 1, 1
extensive, 1, 1
evidential, 1, 1
base, 1, 1
contemplation, 1, 1
inescapable, 1, 1
closely, 1, 1
happened—whether, 1, 1
shift, 1, 1
political, 1, 1
dominance, 1, 1
congress, 1, 1
teenage, 1, 1
suicide, 1, 1
balkans, 1, 1
middle, 1, 1
east—we, 1, 1
shape, 1, 1
suffice, 1, 1
identify, 1, 1
grasp, 1, 1
persist, 1, 1
people live, 1, 1
present they, 1, 1
they plan, 1, 1
for and, 1, 1
and worry, 1, 1
future history, 1, 1
history however, 1, 1
however is, 1, 1
past some, 1, 1
might ask, 1, 1
ask given, 1, 1
given all, 2, 1
the demands, 1, 1
that press, 1, 1
press in, 1, 1
from living, 1, 1
present and, 2, 1
and anticipating, 1, 1
anticipating what, 1, 1
is yet, 1, 1
yet to, 1, 1
come why, 1, 1
why bother, 1, 1
bother with, 1, 1
with what, 1, 1
been given, 1, 1
the desirable, 1, 1
desirable and, 1, 1
and available, 1, 1
available branches, 1, 1
branches of, 1, 1
knowledge why, 1, 1
why insist—as, 1, 1
insist—as most, 1, 1
most american, 1, 1
american educational, 1, 1
educational programs, 1, 1
programs do—on, 1, 1
do—on a, 1, 1
good bit, 1, 1
bit of, 1, 1
of history, 1, 1
history and, 1, 1
and why, 1, 1
why urge, 1, 1
urge many, 1, 1
many students, 1, 1
study even, 1, 1
more history, 1, 1
history than, 1, 1
required to, 1, 1
however its, 1, 1
its undeniable, 1, 1
that learning, 1, 1
learning about, 3, 2
about past, 1, 1
past has, 1, 1
has its, 1, 1
its value, 1, 1
value it, 1, 1
will help, 2, 1
us understand, 4, 1
understand people, 2, 1
and societies, 4, 1
societies and, 1, 1
understand change, 2, 1
how the, 2, 1
society we, 2, 1
in came, 2, 1
be history, 1, 1
history helps, 1, 1
societies in, 1, 1
place history, 1, 1
history offers, 1, 1
offers a, 2, 2
a storehouse, 1, 1
storehouse of, 1, 1
of information, 1, 1
how people, 1, 1
societies behave, 1, 1
behave understanding, 1, 1
understanding the, 1, 1
the operations, 1, 1
operations of, 1, 1
societies is, 1, 1
is difficult, 1, 1
difficult though, 1, 1
though a, 1, 1
of disciplines, 1, 1
disciplines make, 1, 1
attempt an, 1, 1
an exclusive, 1, 1
exclusive reliance, 1, 1
reliance on, 1, 1
on current, 1, 1
current data, 1, 1
data would, 1, 1
would needlessly, 1, 1
needlessly handicap, 1, 1
handicap our, 1, 1
our efforts, 1, 1
efforts for, 1, 1
example how, 1, 1
can we, 6, 2
we evaluate, 1, 1
evaluate war, 1, 1
war if, 1, 1
the nation, 1, 1
nation is, 1, 1
is at, 1, 1
at peace—unless, 1, 1
peace—unless we, 1, 1
we use, 1, 1
use historical, 1, 1
historical materials, 1, 1
materials how, 1, 1
we understand, 2, 1
understand genius, 1, 1
genius the, 1, 1
the influence, 1, 1
influence of, 1, 1
of technological, 1, 1
technological innovation, 1, 1
innovation or, 1, 1
or the, 3, 2
role that, 1, 1
that beliefs, 1, 1
beliefs play, 1, 1
in shaping, 1, 1
shaping family, 1, 1
life if, 1, 1
we dont, 1, 1
dont use, 1, 1
use what, 1, 1
about experiences, 1, 1
past consequently, 1, 1
consequently history, 1, 1
history must, 1, 1
must serve, 2, 1
serve however, 1, 1
however imperfectly, 1, 1
imperfectly as, 1, 1
as our, 2, 1
our laboratory, 1, 1
laboratory and, 1, 1
and data, 1, 1
data from, 1, 1
past must, 1, 1
our most, 1, 1
most vital, 1, 1
vital evidence, 1, 1
evidence in, 1, 1
the unavoidable, 1, 1
unavoidable quest, 1, 1
quest to, 1, 1
figure out, 1, 1
out why, 1, 1
why our, 1, 1
our complex, 1, 1
complex species, 1, 1
species behaves, 1, 1
behaves as, 1, 1
does in, 1, 1
in societal, 1, 1
societal settings, 1, 1
settings this, 1, 1
this fundamentally, 1, 1
fundamentally is, 1, 1
why we, 1, 1
cannot stay, 1, 1
stay away, 1, 1
from history, 1, 1
history it, 1, 1
it offers, 2, 2
offers the, 1, 1
only extensive, 1, 1
extensive evidential, 1, 1
evidential base, 1, 1
base for, 1, 1
the contemplation, 1, 1
contemplation and, 1, 1
and analysis, 1, 1
analysis of, 1, 1
how societies, 2, 1
societies function, 2, 1
function and, 1, 1
some sense, 1, 1
function simply, 1, 1
simply to, 1, 1
to run, 1, 1
run their, 1, 1
own lives, 1, 1
lives history, 1, 1
history also, 1, 1
also helps, 1, 1
be the, 1, 1
reason history, 1, 1
history is, 1, 1
is inescapable, 1, 1
inescapable as, 1, 1
a subject, 1, 1
subject of, 1, 1
of serious, 1, 1
serious study, 1, 1
study follows, 1, 1
follows closely, 1, 1
closely on, 1, 1
first the, 1, 1
the past, 1, 1
past causes, 1, 1
so the, 2, 2
future any, 1, 1
any time, 1, 1
we try, 1, 1
know why, 1, 1
why something, 1, 1
something happened—whether, 1, 1
happened—whether a, 1, 1
a shift, 1, 1
shift in, 1, 1
in political, 1, 1
political party, 1, 1
party dominance, 1, 1
dominance in, 1, 1
the american, 1, 1
american congress, 1, 1
congress a, 1, 1
major change, 1, 1
the teenage, 1, 1
teenage suicide, 1, 1
suicide rate, 1, 1
rate or, 1, 1
a war, 1, 1
war in, 1, 1
the balkans, 1, 1
balkans or, 1, 1
the middle, 1, 1
middle east—we, 1, 1
east—we have, 1, 1
look for, 1, 1
for factors, 1, 1
factors that, 2, 1
took shape, 1, 1
shape earlier, 1, 1
earlier sometimes, 1, 1
sometimes fairly, 1, 1
fairly recent, 1, 1
recent history, 1, 1
history will, 1, 1
will suffice, 1, 1
suffice to, 1, 1
explain a, 1, 1
major development, 1, 1
development but, 1, 1
but often, 1, 1
often we, 1, 1
look further, 1, 1
further back, 1, 1
to identify, 1, 1
identify the, 1, 1
the causes, 1, 1
causes of, 1, 1
of change, 1, 1
change only, 1, 1
only through, 1, 1
through studying, 1, 1
studying history, 1, 1
history can, 3, 1
we grasp, 1, 1
grasp how, 1, 1
how things, 1, 1
things change, 1, 1
change only, 1, 1
only through, 2, 1
through history, 2, 1
we begin, 1, 1
to comprehend, 1, 1
the factors, 1, 1
that cause, 1, 1
cause change, 1, 1
and only, 1, 1
what elements, 1, 1
elements of, 1, 1
institution or, 1, 1
society persist, 1, 1
persist despite, 1, 1
despite change, 1, 1
resolve, 1, 1
plenty, 1, 1
solving, 2, 1
individually, 2, 1
doesn’t, 2, 2
asks, 2, 1
overly, 1, 1
annoyed, 1, 1
solving, 2, 1
settling, 2, 2
that’s, 1, 1
consuming, 1, 1
advisors, 2, 1
asker, 1, 1
simpler, 1, 1
resolving, 1, 1
applicable, 1, 1
taker, 1, 1
else’s, 1, 1
confront, 1, 1
master, 1, 1
people face, 1, 1
face all, 1, 1
all kinds, 2, 2
of difficulties, 1, 1
difficulties and, 1, 1
and problems, 1, 1
their daily, 2, 1
lives most, 1, 1
prefer to, 2, 2
to resolve, 1, 1
resolve my, 1, 1
problems based, 1, 1
knowledge instead, 1, 1
of consulting, 1, 1
consulting others, 1, 1
for solutions, 1, 1
solutions there, 1, 1
are plenty, 1, 1
plenty of, 1, 1
reasons behind, 1, 1
this for, 1, 1
can always, 2, 2
always solve, 1, 1
solve problems, 3, 1
problems by, 3, 1
by myself, 1, 1
myself and, 1, 1
that way, 1, 1
not bother, 1, 1
bother others, 2, 1
others am, 1, 1
am more, 1, 1
make better, 1, 1
better decisions, 1, 1
decisions solving, 1, 1
solving problems, 1, 1
problems individually, 1, 1
individually doesn’t, 1, 1
doesn’t bother, 1, 1
others if, 1, 1
if a, 1, 1
person asks, 1, 1
asks me, 1, 1
me for, 1, 1
advice overly, 1, 1
overly frequently, 1, 1
frequently i, 1, 1
feel really, 1, 1
really annoyed, 1, 1
annoyed in, 1, 1
addition some, 1, 1
some tasks, 1, 1
tasks require, 1, 1
require people, 1, 1
themselves instead, 1, 1
of asking, 1, 1
asking others, 1, 1
help such, 1, 1
as when, 1, 1
are having, 1, 1
having an, 1, 1
an exam, 1, 1
exam at, 1, 1
school therefore, 1, 1
to prepare, 1, 1
prepare for, 1, 1
those individual, 1, 1
individual tasks, 1, 1
tasks people, 1, 1
should try, 2, 1
be independent, 1, 1
independent while, 1, 1
while solving, 1, 1
solving their, 1, 1
daily problems, 1, 1
problems however, 1, 1
of settling, 1, 1
settling a, 1, 1
matter on, 1, 1
not end, 1, 1
end here, 1, 1
here people, 1, 1
people can, 2, 2
can solve, 1, 1
problems more, 1, 1
more efficiently, 1, 1
efficiently if, 1, 1
they they, 1, 1
own people, 1, 1
explain the, 1, 1
the issues, 1, 1
issues that, 1, 1
have faced, 1, 1
faced to, 1, 1
the advice, 3, 1
advice from, 1, 1
from that’s, 1, 1
that’s time, 1, 1
time consuming, 1, 1
consuming also, 1, 1
also different, 1, 1
different advisors, 1, 1
advisors might, 1, 1
might give, 1, 1
the asker, 1, 1
asker different, 1, 1
different advice, 1, 1
advice thus, 1, 1
thus choosing, 1, 1
choosing an, 1, 1
appropriate suggestion, 1, 1
suggestion among, 1, 1
among them, 1, 1
all would, 1, 1
a complicated, 1, 1
complicated procedure, 1, 1
procedure however, 1, 1
however solving, 1, 1
solving problems, 1, 1
themselves would, 1, 1
much simpler, 1, 1
simpler process, 1, 1
least most, 1, 1
time resolving, 1, 1
resolving issues, 1, 1
issues individually, 1, 1
individually has, 1, 1
best chance, 1, 1
of coming, 1, 1
coming up, 1, 1
appropriate solution, 1, 1
solution every, 1, 1
every person, 1, 1
person knows, 1, 1
knows themselves, 1, 1
themselves better, 1, 1
else when, 1, 1
when someone, 1, 1
someone asks, 1, 1
asks others, 1, 1
advice advisors, 1, 1
advisors usually, 1, 1
usually give, 1, 1
give their, 1, 1
advice based, 1, 1
their personal, 2, 2
experiences sometimes, 1, 1
sometimes the, 2, 2
advice might, 1, 1
not applicable, 1, 1
applicable for, 1, 1
advice taker, 1, 1
taker thus, 1, 1
thus it, 1, 1
is best, 2, 2
make decisions, 1, 1
decisions on, 1, 1
own instead, 1, 1
get someone, 1, 1
someone else’s, 1, 1
else’s advice, 1, 1
advice when, 1, 1
we confront, 1, 1
confront a, 1, 1
problem we, 1, 1
ourselves if, 1, 1
can in, 1, 1
will become, 2, 2
become independent, 1, 1
independent use, 1, 1
use time, 1, 1
time efficiently, 1, 1
efficiently and, 1, 1
solutions for, 1, 1
our issues, 1, 1
issues as, 1, 1
grow we, 1, 1
we face, 1, 1
face more, 1, 1
problems solving, 1, 1
solving them, 1, 1
them without, 1, 1
without the, 1, 1
others help, 1, 1
from others, 2, 2
others is, 1, 1
important life, 1, 1
life skill, 1, 1
skill we, 1, 1
must all, 1, 1
all master, 1, 1
lining, 3, 1
strong-minded, 1, 1
flow, 1, 1
instinct, 1, 1
“hopping, 1, 1
bandwagon”, 1, 1
occasion, 1, 1
genuinely, 1, 1
alternatives, 1, 1
patiently, 1, 1
logic, 1, 1
coldplay, 1, 1
mayday, 1, 1
taoyuan, 1, 1
concerts, 2, 2
passionate, 1, 1
bands, 1, 1
anticipation, 1, 1
procurement, 1, 1
camaraderie, 1, 1
unlike, 1, 1
predisposed, 1, 1
hottest, 1, 1
humanity’s, 1, 1
advancements, 1, 1
paramount, 1, 1
phenomenon, 1, 1
dismiss, 1, 1
participants, 1, 1
buildup, 1, 1
climax, 1, 1
judge, 1, 1
anybody, 1, 1
hopping, 1, 1
bandwagon, 1, 1
friends think, 1, 1
that lining, 1, 1
lining up, 3, 1
time the, 1, 1
are mostly, 1, 1
mostly strong-minded, 1, 1
strong-minded independent, 1, 1
independent people, 1, 1
who tend, 1, 1
go against, 1, 1
the flow, 1, 1
flow of, 1, 1
of popular, 1, 1
popular opinion, 1, 1
opinion when, 1, 1
see everybody, 1, 1
everybody lining, 1, 1
newest trend, 1, 1
trend their, 1, 1
their first, 1, 1
first instinct, 1, 1
instinct is, 1, 1
reject it, 1, 1
it based, 1, 1
based solely, 1, 1
solely on, 1, 1
everybody is, 1, 1
is “hopping, 1, 1
“hopping on, 1, 1
the bandwagon”, 1, 1
bandwagon” they, 1, 1
they understand, 1, 1
of trends, 1, 1
trends in, 1, 1
are temporary, 1, 1
temporary and, 1, 1
and passing, 1, 1
passing so, 1, 1
so on, 1, 1
the rare, 1, 1
rare occasion, 1, 1
occasion that, 1, 1
new thing, 1, 1
thing or, 1, 1
or experience, 1, 1
experience is, 1, 1
is genuinely, 1, 1
genuinely interesting, 1, 1
them they, 2, 2
they prefer, 1, 1
choose alternatives, 1, 1
alternatives or, 1, 1
even to, 1, 1
to wait, 2, 1
wait patiently, 1, 1
patiently until, 1, 1
the craze, 1, 1
craze has, 1, 1
has died, 1, 1
died down, 1, 1
this logic, 1, 1
logic but, 1, 1
still find, 1, 1
myself waiting, 1, 1
line sometimes, 1, 1
sometimes for, 1, 1
the band, 1, 1
band coldplay, 1, 1
coldplay came, 1, 1
taiwan or, 1, 1
or mayday, 1, 1
mayday performed, 1, 1
performed in, 1, 1
in taoyuan, 1, 1
taoyuan i, 1, 1
wait in, 1, 1
line to, 1, 1
buy the, 1, 1
the tickets, 1, 1
tickets and, 1, 1
and get, 1, 1
the concerts, 1, 1
concerts because, 1, 1
a passionate, 1, 1
passionate fan, 1, 1
two bands, 1, 1
bands and, 1, 1
and consider, 1, 1
consider them, 1, 1
best in, 1, 1
the rock, 1, 1
rock music, 1, 1
music scene, 1, 1
scene so, 1, 1
so by, 1, 1
the anticipation, 1, 1
anticipation and, 1, 1
and procurement, 1, 1
procurement of, 1, 1
of something, 1, 1
truly value, 1, 1
actually developed, 1, 1
developed a, 1, 1
of camaraderie, 1, 1
camaraderie with, 1, 1
others who, 1, 1
me personally, 1, 1
am an, 1, 1
an independent, 1, 1
independent thinker, 1, 1
thinker but, 1, 1
but unlike, 1, 1
unlike my, 1, 1
friends i, 1, 1
not predisposed, 1, 1
predisposed to, 1, 1
reject popular, 1, 1
popular trends, 1, 1
trends sometimes, 1, 1
newest hottest, 1, 1
hottest thing, 1, 1
thing can, 1, 1
be revolutionary, 1, 1
revolutionary and, 1, 1
in keeping, 1, 1
keeping up, 1, 1
with humanity’s, 1, 1
humanity’s advancements, 1, 1
advancements it, 1, 1
it feels, 2, 2
feels paramount, 1, 1
paramount that, 1, 1
i experience, 1, 1
experience it, 2, 2
it with, 1, 1
with everybody, 1, 1
everybody else, 1, 1
else who, 1, 1
is crazy, 1, 1
crazy about, 1, 1
the phenomenon, 1, 1
phenomenon there, 1, 1
is excitement, 1, 1
of fulfillment, 1, 1
fulfillment to, 1, 1
be had, 1, 1
had through, 1, 1
experience many, 1, 1
not take, 2, 2
take this, 1, 1
this into, 1, 1
account when, 1, 1
they dismiss, 1, 1
dismiss the, 1, 1
the practice, 1, 1
practice of, 1, 1
of lining, 1, 1
up it, 1, 1
it doesn’t, 1, 1
doesn’t have, 1, 1
considered an, 1, 1
an unpleasant, 1, 1
unpleasant experience, 1, 1
experience since, 1, 1
since many, 1, 1
many participants, 1, 1
participants actually, 1, 1
actually enjoy, 1, 1
the act, 1, 1
act itself, 1, 1
itself as, 1, 1
a buildup, 1, 1
buildup to, 1, 1
the climax, 1, 1
climax in, 1, 1
this sense, 1, 1
don’t judge, 1, 1
judge anybody, 1, 1
anybody for, 1, 1
for hopping, 1, 1
hopping on, 1, 1
the bandwagon, 1, 1
bandwagon because, 1, 1
because what, 1, 1
is enjoyable, 1, 1
enjoyable or, 1, 1
not is, 1, 1
actually a, 2, 2
of opinion, 1, 1
opinion as, 1, 1
as you, 1, 1
you consider, 1, 1
consider carefully, 1, 1
carefully whether, 1, 1
whether or, 1, 1
not something, 1, 1
worth the, 1, 1
the wait, 1, 1
wait who, 1, 1
who can, 1, 1
tell you, 1, 1
you that, 1, 1
are wasting, 1, 1
wasting your, 1, 1
spetacular, 1, 1
landmark, 1, 1
marvel, 1, 1
hospitality, 1, 1
optimistic, 1, 1
typhoon, 1, 1
hits, 1, 1
beloved, 1, 1
positively, 1, 1
nonetheless, 1, 1
observation, 1, 1
panssion, 1, 1
foremost, 1, 1
invite, 1, 1
tawai, 1, 1
v, 2, 2
establish, 3, 2
diplomatic, 1, 1
map, 1, 1
goes the, 1, 1
beautiful scenery, 2, 2
consider the, 1, 1
two best, 1, 1
best things, 1, 1
of in, 1, 1
the lovely, 1, 1
lovely residents, 1, 1
residents in, 1, 1
this wonderful, 1, 1
wonderful island, 1, 1
island and, 2, 2
the spetacular, 1, 1
spetacular landmark, 1, 1
landmark in, 1, 1
taipei -, 1, 1
- taipei, 1, 1
101 indeed, 1, 1
indeed when, 1, 1
to taiwanese, 2, 2
taiwanese many, 1, 1
will marvel, 1, 1
marvel at, 1, 1
the hospitality, 1, 1
hospitality and, 1, 1
and kindness, 1, 1
us however, 1, 1
greatest trait, 1, 1
trait of, 1, 1
taiwanese our, 1, 1
our optimistic, 1, 1
optimistic attitude, 1, 1
attitude toward, 1, 1
toward difficulties, 1, 1
difficulties for, 1, 1
example whenever, 1, 1
whenever a, 1, 1
a typhoon, 1, 1
typhoon severely, 1, 1
severely hits, 1, 1
hits taiwan, 1, 1
taiwan despite, 1, 1
despite the, 2, 2
faced with, 1, 1
the difficult, 1, 1
difficult task, 1, 1
cleaning our, 1, 1
our beloved, 1, 1
beloved hometown, 1, 1
hometown we, 1, 1
still have, 1, 1
it positively, 1, 1
positively instead, 1, 1
keeping complaining, 1, 1
complaining our, 1, 1
our situations, 1, 1
situations the, 1, 1
i quite, 1, 1
quite pride, 1, 1
tallest building, 1, 1
building in, 1, 1
taiwan nonetheless, 1, 1
nonetheless its, 1, 1
its advantages, 1, 1
advantages are, 1, 1
than its, 1, 1
its height, 1, 1
height by, 1, 1
by standing, 1, 1
standing on, 1, 1
the observation, 1, 1
observation of, 1, 1
of taipei, 1, 1
101 not, 1, 1
we appreciate, 1, 1
whole scenery, 1, 1
scenery of, 2, 2
the hustle, 1, 1
bustle in, 1, 1
taipei but, 1, 1
also realize, 1, 1
realize the, 1, 1
the characteristic, 1, 1
city it, 1, 1
a lovely, 1, 1
lovely place, 1, 1
place with, 1, 1
with panssion, 1, 1
panssion and, 1, 1
and energy, 1, 1
energy i, 1, 1
have several, 1, 1
several ideas, 1, 1
these things, 2, 2
which have, 1, 1
been mentioned, 1, 1
above first, 1, 1
first and, 1, 1
and foremost, 1, 1
foremost we, 1, 1
can invite, 1, 1
invite people, 1, 1
countries to, 1, 1
visit this, 1, 1
this energetic, 1, 1
energetic island, 1, 1
island by, 1, 1
by holding, 1, 1
holding some, 1, 1
some worldwide, 1, 1
worldwide activities, 1, 1
activities by, 1, 1
will experience, 1, 1
experience the, 1, 1
of tawai, 1, 1
tawai in, 1, 1
the feeling, 1, 1
feeling is, 1, 1
quite different, 1, 1
from hearing, 1, 1
the information, 3, 3
information from, 1, 1
others v, 1, 1
v furthermore, 1, 1
furthermore we, 1, 1
internet and, 2, 2
post some, 1, 1
some interesting, 1, 1
things on, 1, 1
it if, 1, 1
to establish, 3, 2
establish a, 1, 1
new website, 1, 1
website all, 1, 1
a diplomatic, 1, 1
diplomatic and, 1, 1
and promote, 1, 1
promote those, 1, 1
those features, 1, 1
features we, 1, 1
are proud, 2, 2
of last, 1, 1
get acquainted, 1, 1
many friends, 1, 1
friends living, 1, 1
in foreign, 1, 1
foreign countries, 1, 1
countries and, 1, 1
and told, 2, 2
told them, 1, 1
an effort, 1, 1
put tainan, 1, 1
tainan on, 1, 1
the map, 1, 1
map one, 1, 1
day in, 1, 1
future taiwan, 1, 1
taiwan can, 2, 2
most visited, 1, 1
visited island, 1, 1
island all, 1, 1
all around, 1, 1
i´ve, 1, 1
textbook, 1, 1
that´s, 1, 1
malaysia, 3, 1
buildings, 1, 1
well-organized, 1, 1
interaction, 1, 1
